Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCL42,OUT046,2979.55487
FDJ15,OUT019,499.6829000000001
FDI32,OUT018,2154.6619600000004
DRL11,OUT046,2225.53637
DRO59,OUT018,2086.3841700000003
FDA07,OUT019,352.30807
NCO53,OUT013,2363.42355
FDO21,OUT045,4017.8033899999996
FDW39,OUT045,2552.4441699999998
NCV17,OUT013,1898.2623799999997
FDE22,OUT046,2368.81653
NCB06,OUT018,2147.1051300000004
DRF48,OUT017,2593.7570600000004
FDB05,OUT013,2398.2116000000005
FDP28,OUT027,4769.32514
FDP23,OUT046,3075.49665
NCS41,OUT018,2385.59469
FDS40,OUT018,1223.00802
FDA16,OUT017,3112.71487
FDN20,OUT035,2563.36329
FDF04,OUT027,4287.15278
DRG36,OUT018,2067.4754500000004
FDW16,OUT018,1409.6983400000004
FDU09,OUT017,1372.14722
FDW01,OUT046,2400.2422899999997
FDB15,OUT045,3476.60786
NCJ17,OUT049,1944.30245
NCT18,OUT018,2340.3202899999997
FDG16,OUT018,2979.95435
FDP27,OUT017,2319.8469400000004
FDQ44,OUT027,3493.1529899999996
FDL50,OUT027,3776.1845700000003
FDW57,OUT027,3989.3737300000003
FDS34,OUT013,2184.4232199999997
NCV30,OUT035,2577.54483
FDD26,OUT018,1985.7817899999998
FDA03,OUT045,2356.83213
FDS27,OUT018,2436.59497
FDM12,OUT013,2210.05652
NCV42,OUT027,2871.5288200000005
NCS41,OUT046,2894.29918
FDN56,OUT018,1774.6566100000005
DRK59,OUT046,2609.0704600000004
NCG18,OUT046,1704.3148399999998
NCN26,OUT017,2395.8147200000003
FDI60,OUT027,3860.5747200000005
NCI43,OUT049,1821.4623500000002
NCL17,OUT049,2281.6300200000005
FDQ19,OUT019,359.63187000000005
FDY43,OUT049,2581.57292
FDR36,OUT049,1998.0990900000002
FDJ58,OUT049,3121.70317
DRY23,OUT045,1684.1743899999997
FDK26,OUT027,4000.8920700000003
DRH03,OUT045,1441.32384
FDC10,OUT010,320.9156
FDD23,OUT013,2680.810410000001
FDP32,OUT045,2074.86583
FDO31,OUT035,1764.4698700000001
FDQ57,OUT013,2610.90141
FDX32,OUT027,4274.06981
FDC39,OUT027,4374.57232
FDU55,OUT046,3031.7203
FDL45,OUT013,2916.27058
DRK37,OUT049,3006.91925
FDK22,OUT013,3161.01866
DRG37,OUT027,3865.3019
FDK22,OUT017,4274.502579999999
DRH36,OUT018,1342.8853100000001
DRC36,OUT018,2414.05764
DRE03,OUT027,3573.3818899999997
FDF34,OUT046,2207.39332
FDZ22,OUT046,2258.2271499999997
FDC44,OUT010,350.71015
FDN31,OUT027,4713.03175
FDO03,OUT017,3121.2038199999997
FDA01,OUT049,1341.9199
NCH42,OUT049,3409.86141
FDF46,OUT018,1929.3885300000002
DRL35,OUT046,1831.54922
FDW46,OUT049,1507.87055
FDB58,OUT046,2020.8694500000001
FDD47,OUT018,2192.07992
NCO17,OUT045,2245.04431
FDJ26,OUT017,3026.4604800000006
FDU37,OUT045,1745.2282499999997
